iso3,indicator,year,value,lower,upper
DJI,Under-five mortality rate,2002,94.0013149064516,79.6657329885076,112.356199817705
DJI,Under-five mortality rate,2003,91.6223303636803,77.2513219937772,109.995656852696
DJI,Under-five mortality rate,2004,89.28922354372,74.8694606351901,107.715877901033
DJI,Under-five mortality rate,2005,86.8994672255784,72.273557567393,105.691221828263
DJI,Under-five mortality rate,2006,84.5706837353728,69.8901684333659,103.631576406757
DJI,Under-five mortality rate,2007,82.2718051457744,67.3956742994678,101.810415509562
DJI,Under-five mortality rate,2008,79.9124747608562,64.7056241098374,100.39608486886
DJI,Under-five mortality rate,2009,77.6590661120991,61.7458317870738,99.3316666611553
DJI,Under-five mortality rate,2010,75.5298731541442,58.6626962783744,98.385836076008
DJI,Under-five mortality rate,2011,73.422858582322,55.5065702450776,97.6304809833552
DJI,Under-five mortality rate,2012,71.3271877440063,52.535275039358,96.6334028899552
DJI,Under-five mortality rate,2013,69.2049089536081,49.6334072632697,95.7761010854188
DJI,Under-five mortality rate,2014,67.1949488326006,46.8905971850466,95.2641762431466
DJI,Under-five mortality rate,2015,65.1634291486018,44.1493265390133,94.964881076698
DJI,Under-five mortality rate,2016,63.2008377649948,41.5947002350902,94.7086543349042
DJI,Under-five mortality rate,2017,61.1747024889461,38.9487446589321,94.2786666263518
DJI,Under-five mortality rate,2018,59.374353848928,36.6449544915756,94.1247322671273
DJI,Under-five mortality rate,2019,57.4932179975805,34.6313983715783,94.317786973296
DJI,Under-five mortality rate,2020,55.6748779427141,32.6154427025071,94.0544085742167
DJI,Under-five mortality rate,2021,54.0074980011065,30.4529575098593,93.1911090024078
DJI,Under-five mortality rate,2022,52.1479626379603,28.6622645683638,93.065085943637
DJI,Under-five mortality rate,2023,50.5057840831968,27.0793663960878,92.6612438754591
DJI,Under-five mortality rate,2024,48.8576538344729,25.3930523334791,92.5913453241137
ERI,Under-five mortality rate,2000,85.277909983152,76.8712261110031,94.8180162745887
ERI,Under-five mortality rate,2001,81.1004697635315,72.8381595571483,90.2973141448521
ERI,Under-five mortality rate,2002,77.3194609568578,69.1795352738183,86.2815282818958
ERI,Under-five mortality rate,2003,73.7821172202707,65.7083329131365,82.6914562007502
ERI,Under-five mortality rate,2004,70.5335593433573,62.555035319323,79.2570304866585
ERI,Under-five mortality rate,2005,67.4957798694448,59.6434579844039,76.2184555467357
ERI,Under-five mortality rate,2006,64.6813072547352,56.8663541626646,73.3267534015739
ERI,Under-five mortality rate,2007,62.036095761604,54.0860575051346,70.8301990610029
ERI,Under-five mortality rate,2008,59.6113870718037,51.4293600276585,68.7164075585272
ERI,Under-five mortality rate,2009,57.317036923581,48.6952551910199,67.0824357896815
ERI,Under-five mortality rate,2010,55.2256182884689,45.8542739297837,66.3733991322971
ERI,Under-five mortality rate,2011,53.2744598922601,42.9829679308114,65.9487446192414
ERI,Under-five mortality rate,2012,51.4474879669548,40.2436089029073,65.77346804267
ERI,Under-five mortality rate,2013,49.6830499048339,37.5981964785598,65.9685819257824
ERI,Under-five mortality rate,2014,48.0606030215577,34.9596556623109,66.021337951759
ERI,Under-five mortality rate,2015,46.3724888293243,32.4735965464532,66.3989271761406
ERI,Under-five mortality rate,2016,44.7333328165431,30.3500079304405,66.5540238376839
ERI,Under-five mortality rate,2017,43.322606799715,28.3603854879123,66.5794486370641
ERI,Under-five mortality rate,2018,41.8955316733818,26.5468518291629,66.7542546561907
ERI,Under-five mortality rate,2019,40.5027694429178,24.9376578134677,66.5936888377062
ERI,Under-five mortality rate,2020,39.1151378282338,23.5303611451703,66.5447823481078
ERI,Under-five mortality rate,2021,37.8230409708943,22.1692399962809,66.2273751206043
ERI,Under-five mortality rate,2022,36.5856345423349,20.8536508473924,65.8793455770214
ERI,Under-five mortality rate,2023,35.4124475836133,19.6600944015444,66.0246045707867
ERI,Under-five mortality rate,2024,34.2970581350292,18.5001171334505,65.2253090270158
ETH,Under-five mortality rate,2000,140.127220072297,130.498818967498,150.563066853367
ETH,Under-five mortality rate,2001,133.826951227223,124.686273330565,143.901148526751
ETH,Under-five mortality rate,2002,127.433319935824,118.757527642565,137.153300210368
ETH,Under-five mortality rate,2003,121.045424728383,112.677457381534,130.192991781111
ETH,Under-five mortality rate,2004,114.580575985388,106.710163217904,123.268233350676
ETH,Under-five mortality rate,2005,108.346519125225,100.704164237343,116.83904416496
ETH,Under-five mortality rate,2006,102.425280092939,95.0352113253957,110.658707404822
ETH,Under-five mortality rate,2007,96.9382889006484,89.7228218583051,104.783290966673
ETH,Under-five mortality rate,2008,91.8297317417267,84.6968037487285,99.4349427147118
ETH,Under-five mortality rate,2009,87.0638821806096,80.158544981059,94.4379597257764
ETH,Under-five mortality rate,2010,82.6771310437138,75.9575974329403,90.0015622710914
ETH,Under-five mortality rate,2011,78.6108958137503,72.0328005806162,85.8590139471247
ETH,Under-five mortality rate,2012,74.7918421735683,68.1709198844716,82.0244681330676
ETH,Under-five mortality rate,2013,71.1959743286274,64.4364588715874,78.558567651974
ETH,Under-five mortality rate,2014,67.7117206728722,60.7735840978106,75.3836258041508
ETH,Under-five mortality rate,2015,64.4203683062808,57.0878208583071,72.6374017115774
ETH,Under-five mortality rate,2016,61.2687039923113,53.5735753462242,70.2390179017878
ETH,Under-five mortality rate,2017,58.4071352773053,50.1480014500862,68.0874838450055
ETH,Under-five mortality rate,2018,55.848024186298,47.0191493318738,66.3954844158948
ETH,Under-five mortality rate,2019,53.5948195525446,43.9037362674855,65.2854884061587
ETH,Under-five mortality rate,2020,51.5209119296862,40.9825380274512,64.4475117370251
ETH,Under-five mortality rate,2021,70.3509237209152,54.3548820021376,90.5552811031693
ETH,Under-five mortality rate,2022,68.0599966359288,50.8366904395059,90.5635602360134
ETH,Under-five mortality rate,2023,51.4884096955929,37.3749852210288,70.5332653505397
ETH,Under-five mortality rate,2024,44.5044643885028,31.341071047103,63.370179222701
GAB,Under-five mortality rate,2000,73.2616335996967,64.761294798039,83.1685119387994
GAB,Under-five mortality rate,2001,71.466356372726,63.0703693228479,81.0739043589633
GAB,Under-five mortality rate,2002,69.6267739904934,61.3606580509094,78.93365834054
GAB,Under-five mortality rate,2003,67.6610744527947,59.4721984500711,76.757955451828
GAB,Under-five mortality rate,2004,65.606321396391,57.5508003624525,74.3180925238849
GAB,Under-five mortality rate,2005,63.5890171393725,55.6740584867523,72.0854585006399
GAB,Under-five mortality rate,2006,61.773167527283,54.0343231977158,70.1242566116429
GAB,Under-five mortality rate,2007,59.6702009297338,52.2293859204743,67.862113302351
GAB,Under-five mortality rate,2008,57.5793259541352,50.3476799551562,65.6378397221214
GAB,Under-five mortality rate,2009,55.5662739407286,48.5478486141614,63.4495416222679
GAB,Under-five mortality rate,2010,53.3734500875187,46.4583347459904,61.1165174539641
GAB,Under-five mortality rate,2011,51.3441741301987,44.5076025457748,59.1153265808733
GAB,Under-five mortality rate,2012,49.3690846381758,42.523070092111,57.2475453133318
GAB,Under-five mortality rate,2013,47.3253983648121,40.4639409589033,55.4618509465728
GAB,Under-five mortality rate,2014,45.7837847739343,38.8058174213152,54.2978063457833
GAB,Under-five mortality rate,2015,44.3724257614702,37.1631976930764,53.5443058040767
GAB,Under-five mortality rate,2016,42.7466500223909,35.3718114710802,52.5318247960722
GAB,Under-five mortality rate,2017,41.3981234962001,33.8404505127713,51.9969163197968
GAB,Under-five mortality rate,2018,39.9390756647433,32.2377369123019,51.2146499915893
GAB,Under-five mortality rate,2019,38.4618286977889,30.5194665543146,50.2884240535062
GAB,Under-five mortality rate,2020,36.7786433253844,28.5823125146628,49.2625651383429
GAB,Under-five mortality rate,2021,35.8083286062042,26.9887223409257,49.1569243137688
GAB,Under-five mortality rate,2022,34.6721286194129,25.4589376342625,49.0706143089855
GAB,Under-five mortality rate,2023,33.7822953189997,24.100820856526,49.1297664864195
GAB,Under-five mortality rate,2024,32.6268686709949,22.5045131941112,48.8920705182845
GHA,Under-five mortality rate,2000,99.9439504767374,94.0912290448351,105.789825083906
GHA,Under-five mortality rate,2001,95.8183146696825,90.2056515003703,101.630867865944
GHA,Under-five mortality rate,2002,91.8574240951595,86.5217589215909,97.6473910816628
GHA,Under-five mortality rate,2003,88.2423432809791,83.0891090605108,93.878070738053
GHA,Under-five mortality rate,2004,84.9693675301661,79.9129321474862,90.5105375235249
GHA,Under-five mortality rate,2005,82.01345917036,77.0390320504549,87.362713906836
GHA,Under-five mortality rate,2006,79.1413869836528,74.2629565205901,84.2946148769023
GHA,Under-five mortality rate,2007,76.1752183649888,71.3854885887338,81.1262643440525
GHA,Under-five mortality rate,2008,73.0659006694952,68.3340091589625,77.9279562094958
GHA,Under-five mortality rate,2009,69.806167081197,65.1354455133401,74.6761563693389
GHA,Under-five mortality rate,2010,66.5220820017596,61.893019165934,71.3118972027342
GHA,Under-five mortality rate,2011,63.315866527025,58.7524824478307,68.0627759237131
GHA,Under-five mortality rate,2012,60.2622270524978,55.730775484094,65.0376319777892
GHA,Under-five mortality rate,2013,57.4914076970156,52.9635133014427,62.2947459046768
GHA,Under-five mortality rate,2014,54.9278341347138,50.4169768556936,59.7090217153085
GHA,Under-five mortality rate,2015,52.5371410687636,48.0408617505277,57.3305433725812
GHA,Under-five mortality rate,2016,50.3141940609891,45.6883178583552,55.2521322941955
GHA,Under-five mortality rate,2017,48.1961660210274,43.382726452965,53.3997180000989
GHA,Under-five mortality rate,2018,46.1194000581297,41.0953429625316,51.7765315040565
GHA,Under-five mortality rate,2019,44.0824866007137,38.7170390847066,50.402814338847
GHA,Under-five mortality rate,2020,42.1611269497947,36.3079471905654,49.3375807578029
GHA,Under-five mortality rate,2021,40.2905947800474,33.8355272056067,48.3713360880094
GHA,Under-five mortality rate,2022,38.6436163296649,31.6945549586562,47.6028301718791
GHA,Under-five mortality rate,2023,37.1857796193778,29.5956517121096,46.9790387162042
GHA,Under-five mortality rate,2024,35.8776270570832,27.5989127625348,46.6620552172725
GIN,Under-five mortality rate,2000,165.681395886317,153.59276398406,178.567644877335
GIN,Under-five mortality rate,2001,159.00067553987,147.158614090757,171.6925009619
GIN,Under-five mortality rate,2002,152.659271743337,141.081010991479,165.118304607139
GIN,Under-five mortality rate,2003,146.894501662783,135.558653742852,159.069855365876
GIN,Under-five mortality rate,2004,141.602025936857,130.481136649752,153.693918629065
GIN,Under-five mortality rate,2005,137.020812386156,125.980722197201,148.83179635727
GIN,Under-five mortality rate,2006,133.056133503999,122.165556922624,144.726947033587
GIN,Under-five mortality rate,2007,129.732820745232,119.09536533776,141.111299270354
GIN,Under-five mortality rate,2008,126.878884417749,116.399539927013,138.060897939626
GIN,Under-five mortality rate,2009,124.369717845041,113.898534645296,135.691942288257
GIN,Under-five mortality rate,2010,122.195077653516,111.795289364366,133.560980495379
GIN,Under-five mortality rate,2011,120.269073367682,109.677038188083,131.861766705182
GIN,Under-five mortality rate,2012,118.396541451866,107.566787301963,130.230008973978
GIN,Under-five mortality rate,2013,116.55395947205,105.498297518945,128.899946708325
GIN,Under-five mortality rate,2014,115.44856684399,103.855106044907,128.200434245591
GIN,Under-five mortality rate,2015,113.739017393101,101.697131130117,127.255559287896
GIN,Under-five mortality rate,2016,111.380266171324,98.706036657261,125.642005853199
GIN,Under-five mortality rate,2017,109.543455743765,96.1427097148688,124.97009719147
GIN,Under-five mortality rate,2018,107.519296586569,93.4183003585576,124.331563127339
GIN,Under-five mortality rate,2019,105.364125955406,90.1674101468413,123.650893501024
GIN,Under-five mortality rate,2020,102.888342351939,86.3901186782804,123.367503137152
GIN,Under-five mortality rate,2021,100.319426484901,82.2580152485722,123.374383639095
GIN,Under-five mortality rate,2022,97.6290069310484,77.6816093989089,123.556641994544
GIN,Under-five mortality rate,2023,94.9500426064148,73.2497544151872,123.85984400838
GIN,Under-five mortality rate,2024,92.1446034790722,68.8369084726324,124.437276223887
GMB,Under-five mortality rate,2000,112.815324793838,102.916710456906,123.543676092419
GMB,Under-five mortality rate,2001,108.107719795686,98.4630939933419,118.569340618938
GMB,Under-five mortality rate,2002,103.581643000641,94.0862088211585,113.828771328155
GMB,Under-five mortality rate,2003,99.1706335471581,89.9106575747857,109.244171329868
GMB,Under-five mortality rate,2004,94.8725175706751,85.7909786291848,104.710734925545
GMB,Under-five mortality rate,2005,90.7400391896911,81.8102133553831,100.307495758265
GMB,Under-five mortality rate,2006,86.8312331864433,77.9396603597753,96.1420725992985
GMB,Under-five mortality rate,2007,83.0401335443286,74.2670660105591,92.3144980579911
GMB,Under-five mortality rate,2008,79.4064120497943,70.7354480930959,88.5835836431862
GMB,Under-five mortality rate,2009,76.0003854859165,67.5153750108142,85.0674331109141
GMB,Under-five mortality rate,2010,72.7473917718295,64.3866889814762,81.7248759730406
GMB,Under-five mortality rate,2011,69.6868366710958,61.4763501289046,78.5073592693191
GMB,Under-five mortality rate,2012,66.7975767734538,58.6951550131968,75.627965234504
GMB,Under-five mortality rate,2013,64.0324032607696,56.0297624743934,72.8297387895112
GMB,Under-five mortality rate,2014,61.4444286112243,53.3805592578593,70.2904131284738
GMB,Under-five mortality rate,2015,58.947698917294,50.8015149355809,67.9734298758563
GMB,Under-five mortality rate,2016,56.56912995384,48.3442391073139,65.8413126879281
GMB,Under-five mortality rate,2017,54.3421826679169,45.867111945598,63.9743837347175
GMB,Under-five mortality rate,2018,52.3195225555888,43.4653375724224,62.3381589028429
GMB,Under-five mortality rate,2019,50.3889093851712,41.2037491187736,61.0502591594129
GMB,Under-five mortality rate,2020,48.6304320196308,38.7883314006896,60.327071513485
GMB,Under-five mortality rate,2021,46.9756819674179,36.4400518514011,59.8139136306211
GMB,Under-five mortality rate,2022,45.3374391778157,34.1412415352547,59.2924482885046
GMB,Under-five mortality rate,2023,43.8424041819014,32.1261386086382,59.1205646923289
GMB,Under-five mortality rate,2024,42.4071570119419,30.0119793773913,59.1188393673305
GNB,Under-five mortality rate,2000,174.832855781427,156.795090336494,194.580603694263
GNB,Under-five mortality rate,2001,169.31889540202,151.499631956217,188.963834832844
GNB,Under-five mortality rate,2002,163.566818316076,146.016115478177,183.081961216495
GNB,Under-five mortality rate,2003,157.689513738582,140.436308480554,177.46083191162
GNB,Under-five mortality rate,2004,151.585259015807,134.372906589582,171.236051421662
GNB,Under-five mortality rate,2005,145.329781085407,128.079573392305,164.749597413142
GNB,Under-five mortality rate,2006,139.055299376116,121.695209098203,158.581246093657
GNB,Under-five mortality rate,2007,132.800429922331,115.074086515153,152.643572304526
GNB,Under-five mortality rate,2008,126.462434165059,108.239574173724,147.590179560069
GNB,Under-five mortality rate,2009,120.172913877722,101.482617775174,142.849117656691
GNB,Under-five mortality rate,2010,114.303398408977,94.5208519574299,138.529547493415
GNB,Under-five mortality rate,2011,108.591432844012,87.6500847177792,134.861937787982
GNB,Under-five mortality rate,2012,103.556925885288,81.3152130342287,131.294986019505
GNB,Under-five mortality rate,2013,99.1117216102778,75.7027823770119,128.414868191282
GNB,Under-five mortality rate,2014,95.1637433847005,70.5292590906929,126.239343382133
GNB,Under-five mortality rate,2015,91.6014700659797,65.6869999255374,124.130654743913
GNB,Under-five mortality rate,2016,88.221124118301,61.2988062060156,122.986297271555
GNB,Under-five mortality rate,2017,85.1305189238695,57.4253534999623,121.843744558699
GNB,Under-five mortality rate,2018,82.2184876137811,53.5418455106973,121.134520686842
GNB,Under-five mortality rate,2019,79.4528780651149,50.2076982669236,120.089375986943
GNB,Under-five mortality rate,2020,76.7453557431808,46.9251631036868,119.835426424644
GNB,Under-five mortality rate,2021,74.349986353217,44.2114067503677,119.377983549311
GNB,Under-five mortality rate,2022,72.0308932266975,41.4510002978437,119.068478210938
GNB,Under-five mortality rate,2023,69.6960638564149,39.0205068198317,118.182516414141
GNB,Under-five mortality rate,2024,67.3361328119606,36.7817806831519,117.540730552884
GNQ,Under-five mortality rate,2000,154.490509655878,137.693990225631,177.867921615105
GNQ,Under-five mortality rate,2001,150.203745274526,133.160532894652,173.488011502735
GNQ,Under-five mortality rate,2002,145.85739708978,128.431471788181,169.097431867495
GNQ,Under-five mortality rate,2003,141.456200254344,123.736433656994,164.904012651349
GNQ,Under-five mortality rate,2004,136.973336178317,118.888873679867,159.995638764352
GNQ,Under-five mortality rate,2005,132.347782941112,113.770229153394,155.224290593927
GNQ,Under-five mortality rate,2006,127.423960290081,108.463560047855,151.011288984105
GNQ,Under-five mortality rate,2007,122.619063239513,103.112481990704,147.158619297186
GNQ,Under-five mortality rate,2008,118.006745478711,97.3380616182781,143.587064203946
GNQ,Under-five mortality rate,2009,113.478057463265,91.4930333827346,140.724521828576
GNQ,Under-five mortality rate,2010,109.409866814793,85.7744395555835,138.211724829931
GNQ,Under-five mortality rate,2011,105.622477197448,80.6783156823858,135.954640392548
GNQ,Under-five mortality rate,2012,101.97441926374,75.7320381686654,134.443224101794
GNQ,Under-five mortality rate,2013,98.5715951120871,70.7823728900068,132.983847114695
GNQ,Under-five mortality rate,2014,95.2930834555491,66.2169032103635,132.147898859638
GNQ,Under-five mortality rate,2015,92.126518503062,62.1070535279944,132.028703387767
GNQ,Under-five mortality rate,2016,89.0129290755067,58.3181518047699,131.166359663917
GNQ,Under-five mortality rate,2017,86.1151925480007,54.5269961244207,130.711621911337
GNQ,Under-five mortality rate,2018,83.1570133291797,50.9112335329061,130.264549895451
GNQ,Under-five mortality rate,2019,80.6655534938508,47.7958472424711,129.939535751527
GNQ,Under-five mortality rate,2020,77.8502427740464,45.077999340256,129.691225782379
GNQ,Under-five mortality rate,2021,75.1236878077373,42.3338724672029,128.929034542558
GNQ,Under-five mortality rate,2022,72.8071701499772,39.7941089504784,128.552432655365
GNQ,Under-five mortality rate,2023,70.4429146644442,37.4450857359723,128.618288047103
GNQ,Under-five mortality rate,2024,67.9690179026601,35.0080804766247,128.097123336915
KEN,Under-five mortality rate,2000,95.1924314854561,88.4800671627943,102.538723045682
KEN,Under-five mortality rate,2001,90.5210485551854,84.0799214636097,97.4680329428414
KEN,Under-five mortality rate,2002,85.6429100914994,79.3877218198876,92.1443643689731
KEN,Under-five mortality rate,2003,80.8348054491132,74.7616268533345,87.0860169248624
KEN,Under-five mortality rate,2004,76.0986975845741,70.1203356203525,82.258046659616
KEN,Under-five mortality rate,2005,71.1950081510042,65.3936807185521,77.2340183423191
KEN,Under-five mortality rate,2006,66.8490613687806,61.1545086844694,72.6704607642065
KEN,Under-five mortality rate,2007,62.9070174115926,57.5136550860751,68.5090856904731
KEN,Under-five mortality rate,2008,57.9710513364059,53.0314248620779,63.1644121562415
KEN,Under-five mortality rate,2009,55.1950328672191,50.5436708083074,60.1625301781333
KEN,Under-five mortality rate,2010,53.1431571286458,48.6901452942157,57.9473697713154
KEN,Under-five mortality rate,2011,51.6712701617331,47.301095886474,56.4385906181381
KEN,Under-five mortality rate,2012,50.6640407717839,46.3402731908056,55.4969204547564
KEN,Under-five mortality rate,2013,49.441511434197,45.1383948701466,54.3396330183645
KEN,Under-five mortality rate,2014,48.2829488390016,44.0143918021766,53.1147048461698
KEN,Under-five mortality rate,2015,46.7863148455816,42.6020440629926,51.544208790775
KEN,Under-five mortality rate,2016,45.4617909232215,41.344291461888,50.2742724652546
KEN,Under-five mortality rate,2017,44.7229595487061,40.5898999905981,49.5520416424737
KEN,Under-five mortality rate,2018,43.6767751864687,39.5297496992432,48.5939985348294
KEN,Under-five mortality rate,2019,42.7081113843593,38.3751953805835,47.8848623203936
KEN,Under-five mortality rate,2020,42.0949258488572,37.3482470745308,47.7312889156489
KEN,Under-five mortality rate,2021,41.2970168549546,36.107026724937,47.5171763111194
KEN,Under-five mortality rate,2022,40.5444868307221,34.6914127116152,47.4848311725148
KEN,Under-five mortality rate,2023,39.6248653186726,33.0890006392543,47.4766103251272
KEN,Under-five mortality rate,2024,38.8478101451668,31.6640602492245,47.6434511301657
LBR,Under-five mortality rate,2000,194.857661689603,180.418309962727,210.899486797877
LBR,Under-five mortality rate,2001,181.661567833825,168.046742672168,196.802288899949
LBR,Under-five mortality rate,2002,168.553969004425,155.906754032968,182.659930329224
LBR,Under-five mortality rate,2003,156.167471155665,144.406694342649,169.280732254585
LBR,Under-five mortality rate,2004,144.807641723961,133.801934196636,157.145775019894
LBR,Under-five mortality rate,2005,134.90002880725,124.360966491597,146.343072395225
LBR,Under-five mortality rate,2006,126.491250657315,116.252934617123,137.379173126654
LBR,Under-five mortality rate,2007,119.643415445017,109.793962875919,130.163231891256
LBR,Under-five mortality rate,2008,114.029742972051,104.526851541872,124.280174386529
LBR,Under-five mortality rate,2009,109.480060739549,100.172985131983,119.735756380703
LBR,Under-five mortality rate,2010,105.711486421316,96.4385858327788,115.818880774723
LBR,Under-five mortality rate,2011,102.40344700184,93.2317619299376,112.618805926542
LBR,Under-five mortality rate,2012,99.5345064113075,90.2958244408237,110.013142532033
LBR,Under-five mortality rate,2013,96.9965176527624,87.6377239523192,107.891068146201
LBR,Under-five mortality rate,2014,96.9524058064044,87.3750437940152,108.369681547581
LBR,Under-five mortality rate,2015,93.2133166285268,83.4539267637909,104.552421163184
LBR,Under-five mortality rate,2016,91.5098789863343,81.6246133806159,103.034462963639
LBR,Under-five mortality rate,2017,90.2990454352372,80.202466350399,102.172411595872
LBR,Under-five mortality rate,2018,89.3796207945349,78.7648006027667,101.554423038326
LBR,Under-five mortality rate,2019,88.7369410686744,77.1251749153227,101.357020523674
LBR,Under-five mortality rate,2020,88.3286938606045,75.5952963439285,101.497588657461
LBR,Under-five mortality rate,2021,88.0075340735586,73.7607753697672,102.320489846132
LBR,Under-five mortality rate,2022,87.7786414560066,71.4950060509521,103.968350869873
LBR,Under-five mortality rate,2023,87.2936049083,68.849933534868,106.116512606826
LBR,Under-five mortality rate,2024,86.387671540874,66.1146335233724,108.380826557289
LSO,Under-five mortality rate,2000,108.299227056109,99.2405472840304,118.539995972236
LSO,Under-five mortality rate,2001,110.316415289645,101.12999926426,120.707450853515
LSO,Under-five mortality rate,2002,112.087103761306,102.528519824896,122.39358609301
LSO,Under-five mortality rate,2003,113.230674408124,103.494707360968,123.55015645886
LSO,Under-five mortality rate,2004,113.872373948547,104.040199232085,124.264718810045
LSO,Under-five mortality rate,2005,114.634674857619,104.74033818402,125.282281042975
LSO,Under-five mortality rate,2006,114.671956152124,104.589701717462,125.870815825315
LSO,Under-five mortality rate,2007,111.859636662101,101.79726182594,123.083238200366
LSO,Under-five mortality rate,2008,111.616309258707,101.254821092073,123.192842686809
LSO,Under-five mortality rate,2009,99.0679612885161,89.7337848270101,109.696747329822
LSO,Under-five mortality rate,2010,90.8737782625561,82.0701432386052,100.97936637276
LSO,Under-five mortality rate,2011,85.1966344521334,76.7117953610152,94.962746916036
LSO,Under-five mortality rate,2012,81.3591952031408,73.2038778871948,90.7696837619968
LSO,Under-five mortality rate,2013,79.263958632339,71.2590165307063,88.4451441689819
LSO,Under-five mortality rate,2014,77.5990437761402,69.7863686895417,86.8888225799133
LSO,Under-five mortality rate,2015,75.1128610445185,67.4059796180151,84.4067910362217
LSO,Under-five mortality rate,2016,71.3903943407601,63.3958333226988,80.6330626564482
LSO,Under-five mortality rate,2017,70.1006427365294,61.4485933436362,79.981971993596
LSO,Under-five mortality rate,2018,68.8177475146124,59.1392925139999,80.0891897105504
LSO,Under-five mortality rate,2019,68.1140516487506,57.0485468754017,80.9089007829416
LSO,Under-five mortality rate,2020,66.2691638812362,53.8374822939852,81.1625348958763
LSO,Under-five mortality rate,2021,64.0124200308288,50.0547662675764,80.7111017744282
LSO,Under-five mortality rate,2022,62.0399404572646,46.8667279402167,80.7157243128454
LSO,Under-five mortality rate,2023,61.3121534202979,44.7311412222875,82.4516691740071
LSO,Under-five mortality rate,2024,59.9572488383015,42.3061534326992,82.9422900053031
MDG,Under-five mortality rate,2000,104.427966424951,97.0172922245437,112.477141577325
MDG,Under-five mortality rate,2001,99.8062348720987,92.6650330967009,107.716203853109
MDG,Under-five mortality rate,2002,95.5552224074624,88.5413300227619,103.268996602112
MDG,Under-five mortality rate,2003,91.5820059873844,84.7021193590253,98.9388386868541
MDG,Under-five mortality rate,2004,87.7953233494504,81.038768538804,94.9799199273257
MDG,Under-five mortality rate,2005,84.134555645442,77.5325801582306,91.1573819133492
MDG,Under-five mortality rate,2006,80.7564677504221,74.2960336016608,87.6374304750154
MDG,Under-five mortality rate,2007,77.6166559854235,71.2094879210345,84.5601862836401
MDG,Under-five mortality rate,2008,74.79797978408,68.3262362110684,81.823927594037
MDG,Under-five mortality rate,2009,72.3818523555689,65.7654597158294,79.5071916725101
MDG,Under-five mortality rate,2010,70.3483895430368,63.594449051597,77.5503184754103
MDG,Under-five mortality rate,2011,68.6279545644107,61.8575954887838,75.8919984066144
MDG,Under-five mortality rate,2012,67.3053088939916,60.473240917839,74.6068311981198
MDG,Under-five mortality rate,2013,66.3613171154086,59.441096232655,73.6000370972044
MDG,Under-five mortality rate,2014,65.6913073108404,58.7095823065824,73.0044871071827
MDG,Under-five mortality rate,2015,65.2573585991228,58.2921590086469,72.6841832755658
MDG,Under-five mortality rate,2016,64.924914241352,57.9140147400121,72.7316892118777
MDG,Under-five mortality rate,2017,64.8724280043756,57.6407621712785,73.1630981908996
MDG,Under-five mortality rate,2018,64.9422711264663,57.2380161354578,73.9780610920888
MDG,Under-five mortality rate,2019,65.0115425609742,56.5719898803362,75.1559713254146
MDG,Under-five mortality rate,2020,65.1098487774771,55.5004638929515,76.9387543394625
MDG,Under-five mortality rate,2021,65.025451613786,54.1255656717656,78.8857396347216
MDG,Under-five mortality rate,2022,64.4928557469381,52.3430154828395,80.2103671497397
MDG,Under-five mortality rate,2023,63.6302284299462,50.2573740021077,81.3331554907104
MDG,Under-five mortality rate,2024,62.4018798363122,47.9473936882916,81.969194306184
MLI,Under-five mortality rate,2000,189.930760919439,178.136298918793,202.390037063059
MLI,Under-five mortality rate,2001,183.895533835581,172.447640183815,195.964158494787
MLI,Under-five mortality rate,2002,177.746448457118,166.673000049215,189.505421722565
MLI,Under-five mortality rate,2003,171.699450204846,160.869501746247,183.253242043818
MLI,Under-five mortality rate,2004,165.806091710661,155.380912789168,177.175143437763
MLI,Under-five mortality rate,2005,160.087799949772,149.936755443995,171.149109038739
MLI,Under-five mortality rate,2006,154.612898259463,144.66275584972,165.466242327039
MLI,Under-five mortality rate,2007,149.239736756657,139.398273503897,159.882081694527
MLI,Under-five mortality rate,2008,143.98163841072,134.385468716147,154.459468143301
MLI,Under-five mortality rate,2009,138.864310111906,129.452570711419,149.084864631034
MLI,Under-five mortality rate,2010,133.777906111573,124.469108095305,143.885368888095
MLI,Under-five mortality rate,2011,128.779317691542,119.541566812182,138.904003254816
MLI,Under-five mortality rate,2012,123.874403352889,114.778888450573,133.778165768339
MLI,Under-five mortality rate,2013,119.084185425328,109.939349946832,129.0270738775
MLI,Under-five mortality rate,2014,114.385175654412,105.327318373752,124.152652432463
MLI,Under-five mortality rate,2015,109.724612573219,100.746117301795,119.415595705559
MLI,Under-five mortality rate,2016,105.132399445986,96.2977691039099,114.830319511666
MLI,Under-five mortality rate,2017,100.647420193869,91.7608044623061,110.288503932532
MLI,Under-five mortality rate,2018,96.2069115873463,87.2737267918484,106.106317275026
MLI,Under-five mortality rate,2019,91.8900662344017,82.7074284630814,101.979388176526
MLI,Under-five mortality rate,2020,87.6284631101115,78.1947481149334,98.1226293929495
MLI,Under-five mortality rate,2021,83.6068664851621,73.6140431763606,94.6202964531032
MLI,Under-five mortality rate,2022,79.7216448036851,69.1798775106791,91.281523832992
MLI,Under-five mortality rate,2023,76.208505926193,65.0355224344914,88.3406853908179
MLI,Under-five mortality rate,2024,72.9812656876394,61.3213170278845,85.8294625565983
MOZ,Under-five mortality rate,2000,164.620952364678,152.148056137698,178.000726096025
MOZ,Under-five mortality rate,2001,155.73963394985,143.844275987349,168.43704486976
